work_id,title,publication_year,journal_name,abstract,gender_category
https://openalex.org/W2964452913,The moderating effect of the board of directors on firm value and tax planning: Evidence from European listed firms,2019,Borsa Istanbul Review,"This study examines the moderating effect of the board of directors in the relationship between tax planning and firm value. Focusing on a sample of 105 European firms during the period 2005–2012, we found a positive relationship between tax planning and firm value. In addition, we found that board independence, board diversity, and CEO's dual functions have a significant and negative effect on the relationship between tax planning and firm value. The paper makes two contributions. First, it gathers the first evidence on the shareholder valuation of Europeans firms' tax planning practices and offers insights into corporate behavior. Second, the analysis examines an eight-year period considering the sensitivity of the board of directors and attitudes to tax planning time. Keywords: Board of directors, Corporate tax planning, Firm value, European firms, JEL classification: G30, G32, H26, H32",instrumental
https://openalex.org/W3091796491,Female CEOs and corporate investment efficiency: Evidence from China,2020,Borsa Istanbul Review,"This study investigates the effect of female chief executive officers (FCEOs) on investment efficiency. Our study suggests that CEO gender plays a significant role in efficient investment decisions by improving governance and disciplining the management. We document that FCEOs are associated with higher investment efficiency. We also find that FCEOs, when making investment decisions, pay more attention to curbing overinvestment than to underinvestment. Furthermore, we find that FCEOs play no role in improving the investment efficiency of state-owned enterprises (SOEs). Our findings suggest that SOEs’ investment decisions are independent of factors that shape investment decisions at non-state-owned enterprises and are more reliant on sociopolitical factors.",instrumental
https://openalex.org/W3104518673,Board gender diversity and stock price crash risk: Going beyond tokenism,2020,Borsa Istanbul Review,"We empirically examine the role of board gender diversity in influencing stock price crash risk at the firm-level in twelve (12) Asia-Pacific Markets. Using a dataset comprising data from 1021 listed firms over the period 2006–2016, we employ a random effect model in a regression setting. Controlling for the firm and market-level variables, we find that board gender diversity results in lowering the stock price crash risk of the firm. Bifurcating women directors on corporate board into numerical representation (token and critical mass representation), the results support our main conjectures and suggest that the economic significance of this relationship is higher for firms that have three or more women directors on the board as compared to the firms that have less than three women directors on the corporate board. Our results are robust to alternative measures of stock price crash risk, potential endogeneity and selection biases.",gender_mechanisms
https://openalex.org/W2804491207,Investor characteristics and the effect of disposition bias on the Tunisian stock market,2018,Borsa Istanbul Review,"Drawing evidence from financial theory, which suggests the tendency of investors to sell winning stocks quickly and to hold on to losing ones for a long time, this is the first study to investigate the relevance of the effect of disposition bias on individual investors in the Tunisian equities market. Our analysis is carried out on a sample of 925 Tunisian traders over the period 2009–2014 to find out how gender, age, investor characteristics, portfolio management types, bull or bear market conditions, and external factors are related to the intensity of the disposition effect by separately tracking their trading transaction histories. The findings show mainly robust evidence of disposition bias across different groups of investors. In particular, the study reveals that male and younger Tunisian investors suffer from a strong disposition bias compared with their counterparts, female and mature investors. Furthermore, our results show that other behavioral biases, including market trading volume, the value of a share traded, trading frequency, trading in round numbers, and the investor's overall level of portfolio diversification depend on the disposition effect. Concerning the bull and bear market issue, we divided our data period into bull and bear markets to observe the effect of disposition bias every month of the year, and we found that this effect is even more pronounced in bull markets.",gender_mechanisms
https://openalex.org/W2607494505,"Investment characteristics, stock characteristics and portfolio diversification of finance professionals",2017,Borsa Istanbul Review,"This study estimates if Malaysian finance professionals' investment characteristics and stock characteristics' preferences affect their portfolio diversification, and whether the effects of these predictors vary across professionals' gender, income and experience. Employing a survey and ordinal regression models, the findings demonstrate that investment characteristics such as active trading, usage of internet and telephone, and saving for retirement objective are likely to improve diversification, whereas diversification worsens with the spending less time on researching investment. With respect to stock's characteristics, trading volume and return on asset are related to better diversification, whereas profit margin and return on equity are related to least diversification. The predictors are found to vary across professionals' gender, income and experience. The results suggest that finance professionals need to consider spending more time on researching investment and stock's characteristics in portfolio composition.",instrumental
https://openalex.org/W2939268573,"Determinants of Vietnamese Listed Firm Performance: Competition, Wage, CEO, Firm Size, Age, and International Trade",2019,Journal of Risk and Financial Management,"This study investigates the relationship between firms’ competition, wage, CEOs’ characteristics, and firm performance (measured by net income per employee, return on assets (ROA) and return on equity (ROE)) of Vietnam’s 693 listed firms in 2015 using both the ordinary-least-square (OLS) and quantile regression methods. Triangulating the results coming from the analysis of three different measures of firm performance, this study consistently confirms that the sex of CEOs and chairman turns out to be insignificant in explaining firm performance and there is a negative association between capital intensity and firm performance. For financial firms, the age of a firm and average wage per employee are negatively associated with all types of firm performance. The quantile regression method shows that the age of a firm is negatively correlated with its net income per employee for small firms, while it is insignificant for medium-sized firms. Meanwhile, firm size is positively associated with firm performance. These results indicate Vietnam’s business activities are still concentrating on low labor cost, labor intensive, and low-tech production, thus, policies that promote innovation and high-tech applications should be encouraged.",instrumental
https://openalex.org/W2158475752,Are Women More Likely to Seek Advice than Men? Evidence from the Boardroom,2015,Journal of Risk and Financial Management,"It is commonly believed that women are more likely to seek advice than men; for example, on aspects of health or asking for directions when lost. This paper investigates whether women’s relatively greater propensity for advice seeking extends to important business decisions, specifically those involving corporate takeovers. Consistent with the evidence from other contexts, we show that the presence of female directors on target boards is positively and significantly associated with target boards seeking advice from top-ranked financial advisors. In contrast, we do not observe any significant association between the presence of female directors on bidder boards and their engagement of top-ranked financial advisors. We argue that the presence of a gender effect for target boards but not for bidder boards is consistent with less overconfident female versus male directors on bidder boards initiating fewer bids, higher litigation risk facing target boards for accepting too little, and the different type of advice sought by bidders and target firms.",sex_differences_catalogue
https://openalex.org/W3012968592,"Board-Gender Diversity, Family Ownership, and Dividend Announcement: Evidence from Asian Emerging Economies",2020,Journal of Risk and Financial Management,"In eras of intense debates on the appointment of women on corporate boards, this research sheds light on the structure of board in Asian emerging economies by examining how women on board of family businesses separately and collectively affect the dividend announcement of business organizations. On the basis of the panel data of four Asian emerging economies—China, Malaysia, Pakistan, and India—for the period 2010–2018, the results from our Tobit regression showed the adverse (negative) and significant impact of women on boards and in family businesses upon dividend announcement. It is important that policymakers should not view firms with one eye. There should be a spillover on board gender diversity from international to domestic levels, and international firms should be set as an example for domestic firms for the inclusion of women on boards. It might be the best time for Asian emerging economies to take productive action for balancing the gender in boardroom settings, and to set a minimum mass of women on boards for better and more effective decision making.",instrumental
https://openalex.org/W3087012490,Women on Boards and Firm Performance: A Microeconometric Search for a Connection,2020,Journal of Risk and Financial Management,"This paper discusses questions of the gender diversity of corporate boards vis-à-vis firm performance. Typically, researchers have asked if a female presence is associated with improved performance and more transparent governance. The paper’s first part reports on several econometric attempts in the quest to prove the existence of such an association. The primary outcome is that the results vary over geographical, cultural, and time settings. The study presented in the second part examines European firms’ annual reports from 2015. Binomial models, multiple regression, and quantile regression are applied resulting in the finding that female presence on a board is not significantly related to firm performance for this sample. Together with the picture that emerged from the paper’s first part, this result leads to the possibility that the search for an association between women on boards and company performance is not fundamental. Nevertheless, modern business societies worldwide may need to boost the female presence on managerial bodies. Current econometric evidence indicates that this is not harmful to corporate results.",instrumental
https://openalex.org/W3011958517,Self-Assessment of Driving Style and the Willingness to Share Personal Information,2020,Journal of Risk and Financial Management,"The availability of better behavioral information about their customer portfolios holds the promise for different and more accurate pricing models for insurers. Changes in pricing, however, are always fraught with danger for insurers, as they enter long-term commitments with incomplete historical information. On the other hand, sharing personal information is still viewed with skepticism by consumers. Which type of personal information are consumers willing to share with insurers, and for what purpose? How would they like to be rewarded for this openness? For insurers, how will the transition shift their risk portfolios? This paper addresses these questions for auto insurance, particularly how the self-assessment of one’s driving style impacts this dynamic. In a survey of approximately 900 Swiss residents, we found that offering a compensation, especially premium discounts, but also services, significantly improves willingness to share information. Higher trust in insurance increases sharing. Women and younger people are more willing to share information. On the other hand, customers are less willing to disclose, to insurers, information not traditionally associated with insurance. The self-assessment of driving style also plays a significant role. More risk-averse driving styles are correlated with higher sharing. Conversely, riskier driving styles are correlated with lower sharing. This result is significant for insurers, as new data-driven pricing and services models should tend to attract less risky customer portfolios.",instrumental
https://openalex.org/W3093296944,"Bottlenecks to Financial Development, Financial Inclusion, and Microfinance: A Case Study of Mauritania",2020,Journal of Risk and Financial Management,"The objective of the study was to enhance our knowledge on institutional bottlenecks for financial development, financial inclusion, and microfinance, using Mauritania as a case study. We used a mixed-methods’ methodology that combines analysis of secondary data and an expert interview. First, a logit model with dummy independent variables was used to investigate the factors that impact the households’ access to credit, the main advantage of this model being to avoid confounding effects by analyzing the association of all variables together. Our study found that access to financial services is equal in Mauritania between men and women, but that access to credit is higher for public sector employees, educated people, and households with smaller families. Second, using principal components’ analysis, we found that the different regions of Mauritania can be divided based on unemployment, income, literacy, financial inclusion, and population density into two main dimensions, yielding four quadrants: Attractive, industrious, moderate, and resource cursed. We expected that sparsely populated countries would have less access to credit. Counterintuitively, we found that within a low-density country, people in the lowest-density regions have higher odds of getting credit. Third, based on an interview with an expert, we noted the key challenges that microfinance is facing in Mauritania and provided recommendations to overcome these. As in most case studies, external validity was limited.",instrumental
https://openalex.org/W3106960007,The Impact of Internationalization of the Boardroom on Capital Structure,2020,Journal of Risk and Financial Management,"We develop a theoretical model based on several theories, mainly pecking order theory and theory of information economics, as well as on theoretical arguments provided by economic sociology and psychology to investigate for the first time the impact of the presence of a foreign board member on capital structure. The sample of study covers 3773 non-financial U.S. firms and includes 23,196 observations over the period from 2010 to 2018. We used pooled OLS, fixed effects, random effects, and the general method of moments (GMM) in order to analyze the impact of foreign directors on capital structure after controlling for a range of factors, including size, year, and industry effects. The results of this empirical analysis support the proposed hypothesis. Of particular note is the finding that the proportion of foreign directors on the board correlates negatively with debt structure. Furthermore, we demonstrate that our findings hold up in the face of all appropriate robustness checks. Our study contributes to the existing literature by including an international dimension of board diversity, specifically the influence of foreign directors on corporate capital structure. We argue that increasing international diversity in the boardroom improves both the quantity and quality of the information exchange between insiders and shareholders, thereby reducing adverse selection costs.",instrumental
https://openalex.org/W3088980734,Corporate Governance Characteristics of Private SMEs’ Annual Report Submission Violations,2020,Journal of Risk and Financial Management,"Managers are, by law, responsible for the timely disclosure of financial information through annual reports, but despite that, it is usual that they are engaged in the unethical behaviour of not meeting the submission deadlines set in law. This paper sheds light on the afore-given issue by aiming to find out how corporate governance characteristics are associated with annual report deadline violations in private micro-, small- and medium-sized enterprises (SMEs). We use the population of SMEs from Estonia, in total 77,212 unique firms, in logistic regression analysis with the delay of presenting an annual report over the legal deadline as the dependent and relevant corporate governance characteristics as the independent variables. Our results indicate that the presence of woman on the board, higher manager’s age, longer tenure and a larger proportion of stock owned by board members lead to less likely violation of the annual report submission deadline, but in turn, the presence of more business ties and existence of a majority owner behave in the opposite way. The likelihood of violation does not depend on board size. We also check the robustness of the obtained results with respect to the severity of delay, firm age and size, which all indicate a varying importance of the explanatory corporate governance characteristics.",instrumental
https://openalex.org/W3034784053,Microfinance Participation in Thailand,2020,Journal of Risk and Financial Management,"Income inequality is a major problem in Thailand. A key determinant of income inequality in Thailand is the lack of financial access to financial institutions for low-income families. Microfinance institutions (MFIs) play an important role in enabling poor households to access financial resources at a reasonable cost. The purpose of this paper is to investigate factors that affect Thai households participating in microfinance programs in Thailand. A multinomial logit model is used to investigate the factors that impact the Thai households’ access to microfinance. The study employs secondary data from the Thai Socioeconomic Survey (cross-sectional data in 2017) to identify factors affecting Thai household participation in microfinance programs. The results show that the Village Fund (VF) targets low-income rural households and encourages those with older household heads who have lower levels of education, and female household heads, to participate in their program. Larger households are more likely to access the VF. Households with higher dependency ratios are less likely to borrow from the VF. Households with well-educated, young household heads in regional areas are more likely to borrow money from Saving Groups for Production (SGPs). SGP borrower households have higher household incomes than VF borrower households. Our findings indicate that VFs and SGPs are credit sources in the rural credit market; these sources enable rural households to access credit to meet their needs. In addition, rural Thai households borrow from many sources so that they can rotate their loan repayments. Low-income households refinance their loans by borrowing from different sources.",gender_mechanisms
https://openalex.org/W3010970340,"CEO Diversity, Political Influences, and CEO Turnover in Unstable Environments: The Romanian Case",2020,Journal of Risk and Financial Management,"This work expands the literature on a less studied topic, the Chief Executive Officer (CEO) turnover in post-communist economies, analyzed during an unstable and ambiguous economic and financial environment. For the period 2005–2010, the results indicate the political inference in CEO turnover decision for the Romanian listed companies. In this period, with great turmoil in the economy determined by the financial crisis of 2008, we also find that CEO gender helps to explain the probability of changing the CEO. Moreover, this paper empirically tests if the financial and corporate governance determinants that are validated in the existing literature work for the Romanian listed companies. We reinforce that CEO turnover decision is negatively related to accounting-based performance. We find evidence of the “voting with their feet” behavior of institutional investors, and of the lack of Board of Directors monitoring. The CEO–Chairman duality and the controlling power of the largest shareholder act as entrenchment mechanisms.",gender_mechanisms
https://openalex.org/W3111551878,The Role of Educational Technologies in CSR Perception of Tourism Education: The Comparative Analysis of E-Learning and M-Learning Tools as Moderators,2020,Journal of Risk and Financial Management,"The aim of this study is to investigate the effect of educational technologies on the Corporate Social Responsibility (CSR) perception of tourism students and their intention to work in the tourism business industry. By improving education programs with an investment in educational technologies, both universities and firms are believed to benefit from growing CSR initiatives, as well as potential young talents for their future business activities. Four-dimensional (economic, legal, ethical and philanthropic dimensions) model of CSR perception is followed. M-learning and E-learning platforms are compared as moderators to ensure the most effective platform for CSR education among the students. The study is conducted with data which is gathered from a total of 397 students who continue their bachelor and associate degrees in different universities in the Gulf nations. It is found that there is a positive relationship between students’ intention to work in the industry and the sub-dimensions of CSR, namely ethical responsibilities, legal responsibilities, and economical responsibilities. Conversely, philanthropic responsibilities had no effect on working intention. In addition, gender difference had no significant impact on working intention of the students in tourism industry. Moreover, it is revealed that e-learning tools are more effective in CSR education.",sex_differences_catalogue
https://openalex.org/W2953950009,The Role of Governance and Bank Funding in the Determination of Cornerstone Allocations in Chinese Equity Offers,2019,Journal of Risk and Financial Management,"This article investigates the causal factors underlying cornerstone investor (CI) participation in initial public offerings in China’s offshore Hong Kong market. Prospectus-based declarations on such allocations suggest that CI undertakings offer strong certification effects. Entrepreneurs planning for IPO thus have a material incentive to court CIs. The present analysis reveals that a firm’s pre-IPO financials and governance attributes strongly correlate with success in this field. Specifically, CI participation is greater in issuers with established long-term loan positions. Firms housing younger CEOs and a greater number of family-connected board officers also generate more CI interest. In contrast, the fraction of independent directors and women on boards exert minimal effect. However, further analysis reveals that greater independent director presence strongly supports CI participation in family-centric entities, but imparts little to no effect on such investment in either state-run or non-family-controlled private issuers. Additionally, an issuer’s political connections galvanize CI participation. Moreover, the present study highlights the importance of family resources (in non-state sponsored entities) and political connections (in state-held firms) in drawing-in CI involvement. Given the spread of CI arrangements to other primary market settings, the present enterprise also offers guidance on anchor investment elsewhere.",instrumental
https://openalex.org/W3124485878,Illuminating the Profitability of Pairs Trading:<i>A Test of</i><i>the Relative Pricing Efficiency of Markets for Water</i><i>Utility Stocks</i>,2011,Journal of Trading,"<h3>Background and objective</h3> Genetic factors alone cannot explain the risk of developing coeliac disease (CD). Children born in summer months are likely to be weaned and introduced to gluten during winter when viral infections are more frequent. Earlier studies on birth season and CD are limited in sample size and results are contradictory. <h3>Method</h3> Case–control study. We used biopsy reports from all 28 Swedish pathology departments to identify individuals with CD, defined as small intestinal villous atrophy (n=29 096). The government agency Statistics Sweden then identified 144 522 controls matched for gender, age, calendar year and county. Through conditional logistic regression we examined the association between summer birth (March–August) and later CD diagnosis (outcome measure). <h3>Results</h3> Some 54.10% of individuals with CD versus 52.75% of controls were born in the summer months. Summer birth was hence associated with a small increased risk of later CD (OR 1.06; 95% CI 1.03 to 1.08; p&lt;0.0001). Stratifying CD patients according to age at diagnosis, we found the highest OR in those diagnosed before age 2 years (OR 1.17; 95% CI 1.10 to 1.26), while summer birth was not associated with a CD diagnosis in later childhood (age 2–18 years: OR 1.02; 95% CI 0.97 to 1.08), but had a marginal effect on the risk of CD in adulthood (age ≥18 years: OR 1.04; 95% CI 1.01 to 1.07). <h3>Conclusions</h3> In this study, summer birth was associated with an increased risk of later CD, but the excess risk was small, and general infectious disease exposure early in life is unlikely to be a major cause of CD.",sex_differences_catalogue
https://openalex.org/W2005937985,Understanding the Stakes of High-Frequency Trading,2014,Journal of Trading,"<h3>Background and aim</h3> Registries are useful to address questions that are difficult to answer in clinical trials. The objective of this study was to describe and compare two heart failure (HF) cohorts from two Spanish HF registries. <h3>Methods</h3> We compared the RICA and EAHFE registries, both of which are prospective multicentre cohort studies including patients with decompensated HF consecutively admitted to internal medicine wards (RICA) or attending the emergency department (EAHFE). From the latter registry we only included patients who were admitted to internal medicine wards. <h3>Results</h3> A total of 5137 patients admitted to internal medicine wards were analysed (RICA: 3287 patients; EAHFE: 1850 patients). Both registries included elderly patients (RICA: mean (SD) age 79 (9) years; EAHFE: mean (SD) age 81 (9) years), with a slight predominance of female gender (52% and 58%, respectively, in the RICA and EAHFE registries) and with a high proportion of patients with preserved ejection fraction (58% and 62%, respectively). Some differences in comorbidities were noted, with diabetes mellitus, dyslipidaemia, chronic renal failure and atrial fibrillation being more frequent in the RICA registry while cognitive and functional impairment predominated in the EAHFE registry. The 30-day mortality after discharge was 3.4% in the RICA registry and 4.8% in the EAHFE registry (p&lt;0.05) and the 30-day readmission rate was 7.5% in the RICA registry (readmission to hospital) and 24.0% in the EAHFE registry (readmission to emergency department) (p&lt;0.001). <h3>Conclusions</h3> We found differences in the clinical characteristics of patients admitted to Spanish internal medicine wards for decompensated HF depending on inclusion in either the RICA or EAHFE registry.",sex_differences_catalogue
https://openalex.org/W2973954271,Do Female Board Directors Promote Corporate Social Responsibility? An Empirical Study Based on the Critical Mass Theory,2019,Emerging Markets Finance and Trade,"Based on the critical mass theory, we study the relationship between the number and background characteristics of female directors and corporate social responsibility (CSR). We use the data of Chinese listed companies from 2011 to 2016. Empirical evidence shows that the number of female directors, the number of female independent directors, female directors’ educational background and monetary compensation upon the fulfillment of corporate social responsibility was not statistically significant. The age and the part-time ratio of female directors were positively correlated with the fulfillment of social responsibilities. The group test based on the “critical number“ in the critical mass theory did not show the changing effect of reaching the “critical number” in the critical mass theory, and the same conclusion was obtained by further testing in terms of the proportion of female directors. This article provides a new perspective for further exploring the board gender diversity and the role of female directors on decision-making, which may be better for companies to fulfill their social responsibilities.",instrumental
https://openalex.org/W3121248852,Do Female Executives Prioritize Corporate Social Responsibility?,2018,Emerging Markets Finance and Trade,"How do female executives view corporate social responsibility (CSR)? Previous studies have reported mixed findings on the relationship between female executives and CSR. We select a sample of Chinese listed firms and use propensity score matching to construct a new sample of firms and evaluate the gender transition (from male to female) of chief executive officers or board chairpersons (executives) who are randomly assigned to firms (i.e., the gender transition of executives is regarded as an exogenous event). Subsequently, we use a difference-in-differences approach to identify the pure effect of female executives on CSR. Our results indicate that female executives are more likely to encourage CSR reporting. Moreover, we suggest that the mechanism behind female executives prioritizing CSR is altruism preference rather than risk aversion preference.",gender_mechanisms
https://openalex.org/W2902781855,Boardroom Diversity and Operating Performance: The Moderating Effect of Strategic Change,2018,Emerging Markets Finance and Trade,"This study aims to investigate the effect of boardroom diversity on Chinese listed firms’ operating performance. Incorporating gender, age, tenure, and professional background of board member’s attributes into a composite diversity index, the results show that boardroom diversity positively affects operating performance. However, when taking strategic change into consideration, the results indicate that the firms with larger strategic change tend to have a negative correlation between boardroom diversity and operating performance, whereas the correlation is positive if firms with smaller strategic. This study expects to fill the literature gap by extending the understanding of boardroom-diversity-performance relationship in the emerging context.",instrumental
https://openalex.org/W1448384656,The Effects of Corporate Board and CEO Characteristics on Firm Value: Empirical Evidence from Listed Companies on the Bucharest Stock Exchange,2015,Emerging Markets Finance and Trade,"This article investigates the influence of characteristics of the corporate board and chief executive officer (CEO) on firm value, using a sample of companies listed on the Bucharest Stock Exchange from 2007 to 2011. We consider board independence, committees, size, and diversity as board characteristics, as well as CEO characteristics such as CEO age, tenure, dual roles of CEO and chairman, country of residence, and gender. We employ the Tobin’s Q ratio as a proxy for firm value. We find evidence that board size negatively influences firm value, whereas curvilinear relationships are found among board independence, diversity, and firm value. Also, CEO tenure positively influences firm value, whereas the other governance variables are not statistically significant.",instrumental
https://openalex.org/W2993160192,Influence of CEO Characteristics on Accounting Information Disclosure Quality—Based on the Mediating Effect of Capital Structure,2019,Emerging Markets Finance and Trade,"Taking the A-share listed companies of the Shenzhen Stock Exchange in 2012–2017 as a sample and capital structure as a moderator variable, this paper uses a mediating effect model to investigate the mechanism of influence of CEO characteristics on accounting information disclosure quality (IDQ). According to our findings, female CEOs and CEO’s educational level negatively influence IDQ, while CEO’s wage level and the separation between CEO and chairman positively influence IDQ. CEO’s educational level positively influences the capital structure; CEO’s wage level and the separation between CEO and chairman negatively influence the capital structure, while female CEOs have a non-significant influence on it. Further investigation reveals that, in the mechanism of influence of female CEOs on IDQ, and the influence of CEO’s educational level on IDQ, capital structure exerts no mediating effect; and that, in the mechanisms of influence of CEO’s wage level, and the separation between CEO and chairman on IDQ, capital structure exerts a partial mediating effect. On this basis, this paper offers methodological inspiration and theoretical support to perfect the governance of Chinese listed companies and regulate their market behaviors.",gender_mechanisms
https://openalex.org/W2996261662,The Family’s Push and Pull on Female Entrepreneurship: Evidence in China,2019,Emerging Markets Finance and Trade,"Although the effects of family on performance are well documented in the literature on entrepreneurship, few accounts explore the underlying mechanism of influence that the family has on female entrepreneurial performance. We divide family factors into demands and resources and develop a conceptual framework to explore the mediating effects of family–work relationships and the moderating roles of two boundary attributes in the relationship between family and female entrepreneurial performance. Our research conducted in western China reveals that family demands have a negative effect on female entrepreneurial performance while family resources have a positive effect; family–work relationships partially mediate the effects that family demands and resources have on female entrepreneurial performance; women whose families have greater flexibility are less likely to suffer from the negative effect of family–work conflict on their performance; and those whose family boundaries are less permeable are more likely to achieve higher performance with the help of family–work enrichment.",gender_mechanisms
https://openalex.org/W2205369262,Effect of Corporate Governance on Performance of Microfinance Institutions: A Case from Pakistan,2015,Emerging Markets Finance and Trade,"We aim to assess the effect of corporate governance on the financial, economic, and social performance of microfinance institutions (MFIs) in Pakistan. The sample comprises twenty-five MFIs and covers their performance over five years, 2005–09. The results of the study indicate that governance variables do have an influence on the performance (economic and social) and productivity of the MFIs in Pakistan. Larger boards inversely affect the economic performance but have a positive effect on outreach and productivity. Presence of female directors does not play any role in improving economic performance but positively affects outreach. Duality of chair with CEO is a negative contributor to performance, outreach, and productivity. Firm size, experience, regulation of MFIs, and nonprofit activities in lending have positive effects on performance outreach and productivity.",instrumental
https://openalex.org/W2951296664,The Determinants of Gender Income Inequality in Vietnam: A Longitudinal Data Analysis,2019,Emerging Markets Finance and Trade,"Despite a great effort from the Vietnamese government, women in Vietnam have generally been at the disadvantaged position to access education and development opportunities. As a result, the wage gaps between men and women exist. This study is conducted to investigate the gender income inequality in Vietnam in the 2004–2016 period using data from Vietnam Household Living Standards Surveys (VHLSS). The results indicate that the gender pay gap in Vietnam has decreased during the research period. Empirical findings also indicate that education, ethnicity, economic sectors, and geographic areas are main determinants causing wage differentials in Vietnam. Additionally, the gender pay gap, with the focus on the so-called “Within inequality”, is heterogeneous across the wage distribution using unconditional quantile regression approach. In particular, the gender pay gap is shown to be higher at the top and the bottom quantiles of the wage distribution, indicating that inequality is more severe among low-paid and high-paid wage earners. These findings suggest that the government‘s policies should focus on encouraging education and improving the national economy creating more jobs for women to reduce gender wage gap in Vietnam.",gender_mechanisms
https://openalex.org/W2150812861,Labor-Force Participation of Married Women in Turkey: A Study of the Added-Worker Effect and the Discouraged-Worker Effect,2015,Emerging Markets Finance and Trade,We analyze married women’s labor-supply responses to their husbands’ job loss (added-worker effect) and worsening of unemployment conditions (discouraged-worker effect). We construct six two-year pseudopanels based on the previous year’s labor market outcomes using nationally representative Turkish Household Labor Force Surveys from 2005 to 2010. We find that women whose husbands involuntarily transition from employment to unemployment are more likely to participate in the labor force. We pool the six-year pseudopanels and examine the effects of aggregate employment conditions on wives’ transition to the labor force. A worsening of unemployment conditions has a small discouraging effect on wives’ labor-supply responses.,instrumental
https://openalex.org/W2890787367,Board Gender Diversity and Organizational Determinants: Empirical Evidence from a Major Developing Country,2018,Emerging Markets Finance and Trade,"This article seeks to identify and analyze the organizational determinants of women presence on Indian corporate boards. Using a sample set of 294 Indian firms between years 2004–2014, Tobit regression analysis indicates that firm size, family ownership and affiliation with the high-tech sector exhibit positive association with the number of female directors on corporate boards. Further, we do not find any significant impact of state-ownership on the number of women on those boards. Notably, the effects of the organizational variables are more pronounced for the proportion of female non-executive directors, as compared to female executive directors. We conclude that understanding the organizational characteristics in conjunction with business environment can provide useful insights into state of board gender diversity, particularly in developing countries.",sex_differences_catalogue
https://openalex.org/W2790887544,Investor Education and IPO Participation,2018,Emerging Markets Finance and Trade,"This study analyzes how the educational characteristics of investors affect their participation in initial public offerings on the stock market. We use a unique dataset from the Tallinn stock exchange that combines the stock market transactions of a full business cycle from 2004 to 2012 with an official educational dataset. Having controlled for gender, age, wealth, and investor trading behavior, we find empirical evidence that investors with better high-school exam results in mathematics and high-school leavers without an academic degree are less likely to participate in an IPO. The opposite is true for investors who have higher education, a bachelor’s degree or a degree in the social sciences, economics or public administration, who are all more likely to participate in an IPO. We find that the long-term returns of IPO stocks underperform benchmark index returns.",instrumental
https://openalex.org/W1999676335,"Women Out, Children Out: The Effect of Female Labor on Portuguese Preschool Enrollment Rates",2013,Emerging Markets Finance and Trade,"This paper tests whether Portuguese female employment rates have increased preschool enrollment rates. Particularly during the past 20 years, Portuguese women have assumed new roles in the marketplace and have become active workers outside of the home environment. This change has encouraged more sensible decisions with respect to preschool enrollment. Using cointegration techniques, the author finds that increases in female employment rates and real income per capita caused a long-term increase in preschool enrollment rates. Although the percentage of agricultural gross value added to the gross domestic product and the number of preschool institutes were also found to be significant in the estimated vector error correction model, their causal relationship with preschool enrollment was only short term.",instrumental
https://openalex.org/W2771105343,Using Social Influence Processes and Psychological Factors to Measure Pervasive Adoption of Social Networking Sites: Evidence from Pakistan,2017,Emerging Markets Finance and Trade,"Social networking sites (SNS) have emerged as a popular and convenient tool for connecting with different groups of people on a specific platform. This study examines the effect of social influence processes and psychological factors on the behavior of students’ pervasive adoption of SNS. Data were collected through a survey questionnaire. Partial least square was used for data analysis. Findings reveal that privacy, identification, and internalization ensure significant association with the intention to use SNS, ultimately has a positive effect on the pervasive adoption of SNS and so does gender. However, men were found to be less aware of privacy issues.",instrumental
https://openalex.org/W2803498698,Long Memory in Turkish Unemployment Rates,2018,Emerging Markets Finance and Trade,"In this article we have examined the unemployment rate series in Turkey by using long memory models and in particular employing fractionally integrated techniques. Our results suggest that unemployment in Turkey is highly persistent, with orders of integration equal to or higher than 1 in the majority of the cases. This implies lack of mean reversion and persistence of the shocks. We found evidence in favor of mean reversion in the case of female unemployment and this happens for all the groups of non-agricultural, rural, urban, and youth unemployment series. The possibility of nonlinearities are observed only in the case of female unemployment and the degree of persistence is higher in the cases of female and youth unemployment series. Important policy implications emerge from our empirical results. Thus, for example, positive shocks reducing unemployment will have permanent effects being good for the economy, but negative shocks increasing unemployment will also have permanent effects and strong measures should then be adopted to reduce it. Labor and macroeconomic policies will most likely have long-lasting effects on the unemployment rates.",instrumental
https://openalex.org/W3014682908,Boardroom Gender Diversity on Stock Liquidity: Empirical Evidence from Chinese A-share Market,2020,Emerging Markets Finance and Trade,"The corporate governance effect of boardroom gender diversity has attracted more and more attention in theory and practice, but less attention is paid to whether boardroom gender diversity affects stock liquidity, which is the core indicator of capital market efficiency. Taking listed companies in Chinese A-share market during 2002 and 2017 as sample, this study focuses on the influence of boardroom gender diversity on stock liquidity. We find that (1)the boardroom gender diversity increases stock liquidity significantly; (2) the effect of boardroom gender diversity on stock liquidity is more significant in firms with more female director ownership than in firms with less female director ownership; and (3) the findings above are more significant in low investor sentiment period. This research enriches the researches on the drivers of stock liquidity and on the consequences of boardroom gender diversity. The conclusions of this article are also useful for the design of boardroom gender structure, and for improving the effect and efficiency of investor education.",instrumental
